bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
2_1851734740_274563,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/SpacePer.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274567,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/Title.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274571,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/Word.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274575,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/XPosixPu.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274579,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlAny.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274583,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlCh2.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274587,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlCha.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274591,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlFol.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274595,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlIDC.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274599,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlIDS.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274603,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlIsI.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274607,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlNch.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274611,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlNon.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274615,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlPat.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274619,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlPr2.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274623,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlPro.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274627,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlQuo.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274635,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/QMark/Y.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274643,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/AT.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274647,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/CL.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274651,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/EX.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274655,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/FO.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274659,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/LE.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274663,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/LO.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274667,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/NU.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274671,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/SC.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274675,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/ST.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274679,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/Sp.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274683,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/UP.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274687,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/XX.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274695,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SD/Y.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274703,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/STerm/Y.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274711,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Arab.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274715,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Armn.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274719,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Beng.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274723,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Cprt.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274727,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Cyrl.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274731,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Deva.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274735,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Dupl.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274739,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Geor.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274743,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Glag.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274747,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Gong.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274751,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Gonm.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274755,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Gran.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274759,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Grek.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274763,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Gujr.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274767,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Guru.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274771,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Han.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274775,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Hang.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274779,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Hira.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274783,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Kana.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274787,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Knda.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274791,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Latn.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274795,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Limb.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_274799,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Linb.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
